00:04:34,00:04:34,0.001155,,,,
00:04:36,00:04:36,0.00117,,,,
00:04:38,00:04:38,0.001162,,,,
00:04:40,00:04:40,0.001161,,,,
00:04:42,00:04:42,0.001168,,,,
00:04:44,00:04:44,0.001171,,,,
00:04:46,00:04:46,0.001166,,,,
00:04:48,00:04:48,0.001161,,,,
00:04:50,00:04:50,0.001168,,,,
00:04:52,00:04:52,0.001161,,,,
00:04:54,00:04:54,0.001168,,,,
00:04:56,00:04:56,0.001165,,,,
00:04:58,00:04:58,0.001161,,,,
00:05:00,00:05:00,0.00117,,,,
00:05:02,00:05:02,0.00116,,,,
00:05:04,00:05:04,0.001166,,,,
00:05:06,00:05:06,0.001174,,,,
00:05:08,00:05:08,0.001178,,,,
00:05:10,00:05:10,0.00117,,,,
00:05:12,00:05:12,0.001173,,,,
00:05:14,00:05:14,0.001178,,,,
00:05:16,00:05:16,0.001176,,,,
00:05:18,00:05:18,0.001167,,,,
00:05:20,00:05:20,0.001178,,,,
00:05:22,00:05:22,0.001179,,,,
00:05:24,00:05:24,0.001172,,,,
00:05:26,00:05:26,0.001163,,,,
00:05:28,00:05:28,0.001171,,,,
00:05:30,00:05:30,0.001185,,,,
00:05:32,00:05:32,0.001178,,,,
00:05:34,00:05:34,0.001172,,,,
00:05:36,00:05:36,0.001171,,,,
00:05:38,00:05:38,0.001175,,,,
00:05:40,00:05:40,0.00117,,,,
00:05:42,00:05:42,0.001175,,,,
00:05:44,00:05:44,0.001174,,,,
00:05:46,00:05:46,0.001171,,,,
00:05:48,00:05:48,0.001165,,,,
00:05:50,00:05:50,0.00117,,,,
00:05:52,00:05:52,0.001184,,,,
00:05:54,00:05:54,0.00118,,,,
00:05:56,00:05:56,0.001188,,,,
00:05:58,00:05:58,0.001179,,,,
00:06:00,00:06:00,0.001175,,,,
00:06:02,00:06:02,0.00118,,,,
00:06:04,00:06:04,0.001184,,,,
00:06:06,00:06:06,0.001184,,,,
00:06:08,00:06:08,0.00118,,,,
00:06:10,00:06:10,0.001175,,,,
00:06:12,00:06:12,0.001196,,,,
00:06:14,00:06:14,0.001178,,,,
00:06:16,00:06:16,0.001189,,,,
00:06:18,00:06:18,0.001181,,,,
00:06:20,00:06:20,0.001197,,,,
00:06:22,00:06:22,0.001172,,,,
00:06:24,00:06:24,0.001183,,,,
00:06:26,00:06:26,0.001174,,,,
00:06:28,00:06:28,0.001183,,,,
00:06:30,00:06:30,0.001193,,,,
00:06:32,00:06:32,0.001193,,,,
00:06:34,00:06:34,0.001184,,,,
00:06:36,00:06:36,0.001176,,,,
00:06:38,00:06:38,0.001184,,,,
00:06:40,00:06:40,0.00119,,,,
00:06:42,00:06:42,0.001201,,,,
00:06:44,00:06:44,0.001191,,,,
00:06:46,00:06:46,0.001183,,,,
00:06:48,00:06:48,0.001183,,,,
00:06:50,00:06:50,0.001193,,,,
00:06:52,00:06:52,0.001196,,,,
00:06:54,00:06:54,0.001191,,,,
00:06:56,00:06:56,0.001188,,,,
00:06:58,00:06:58,0.0012,,,,
00:07:00,00:07:00,0.001184,,,,
00:07:02,00:07:02,0.001197,,,,
00:07:04,00:07:04,0.001197,,,,
00:07:06,00:07:06,0.001184,,,,
00:07:08,00:07:08,0.001206,,,,
00:07:10,00:07:10,0.001187,,,,
00:07:12,00:07:12,0.001186,,,,
00:07:14,00:07:14,0.001198,,,,
00:07:16,00:07:16,0.001201,,,,
00:07:18,00:07:18,0.001194,,,,
00:07:20,00:07:20,0.001187,,,,
00:07:22,00:07:22,0.001193,,,,
00:07:24,00:07:24,0.001195,,,,
00:07:26,00:07:26,0.001198,,,,
00:07:28,00:07:28,0.001203,,,,
00:07:30,00:07:30,0.001186,,,,
00:07:32,00:07:32,0.001193,,,,
00:07:34,00:07:34,0.001201,,,,
00:07:36,00:07:36,0.001205,,,,
00:07:38,00:07:38,0.001203,,,,
00:07:40,00:07:40,0.001191,,,,
00:07:42,00:07:42,0.001192,,,,
00:07:44,00:07:44,0.001205,,,,
00:07:46,00:07:46,0.001211,,,,
00:07:48,00:07:48,0.001196,,,,
00:07:50,00:07:50,0.001198,,,,
00:07:52,00:07:52,0.001212,,,,
00:07:54,00:07:54,0.001192,,,,
00:07:56,00:07:56,0.001203,,,,
00:07:58,00:07:58,0.001202,,,,
00:08:00,00:08:00,0.001196,,,,
00:08:02,00:08:02,0.001206,,,,
00:08:04,00:08:04,0.001201,,,,
00:08:06,00:08:06,0.0012,,,,
00:08:08,00:08:08,0.001205,,,,
00:08:10,00:08:10,0.001207,,,,
00:08:12,00:08:12,0.001213,,,,
00:08:14,00:08:14,0.001215,,,,
00:08:16,00:08:16,0.001213,,,,
00:08:18,00:08:18,0.001218,,,,
00:08:20,00:08:20,0.00122,,,,
00:08:22,00:08:22,0.001219,,,,
00:08:24,00:08:24,0.00122,,,,
00:08:26,00:08:26,0.001216,,,,
00:08:28,00:08:28,0.001219,,,,
00:08:30,00:08:30,0.001209,,,,
00:08:32,00:08:32,0.001208,,,,
00:08:34,00:08:34,0.001195,,,,
00:08:36,00:08:36,0.001201,,,,
00:08:38,00:08:38,0.001223,,,,
00:08:40,00:08:40,0.001223,,,,
00:08:42,00:08:42,0.001212,,,,
00:08:44,00:08:44,0.001205,,,,
00:08:46,00:08:46,0.001201,,,,
00:08:48,00:08:48,0.001206,,,,
00:08:50,00:08:50,0.001223,,,,
00:08:52,00:08:52,0.00122,,,,
00:08:54,00:08:54,0.001218,,,,
00:08:56,00:08:56,0.001213,,,,
00:08:58,00:08:58,0.001212,,,,
00:09:00,00:09:00,0.001212,,,,
00:09:02,00:09:02,0.001215,,,,
00:09:04,00:09:04,0.001226,,,,
00:09:06,00:09:06,0.001225,,,,
00:09:08,00:09:08,0.001227,,,,
00:09:10,00:09:10,0.001221,,,,
00:09:12,00:09:12,0.001218,,,,
00:09:14,00:09:14,0.001223,,,,
00:09:16,00:09:16,0.00123,,,,
00:09:18,00:09:18,0.00122,,,,
00:09:20,00:09:20,0.001219,,,,
00:09:22,00:09:22,0.001229,,,,
00:09:24,00:09:24,0.001225,,,,
00:09:26,00:09:26,0.001234,,,,
00:09:28,00:09:28,0.001228,,,,
00:09:30,00:09:30,0.001224,,,,
00:09:32,00:09:32,0.001226,,,,
00:09:34,00:09:34,0.001232,,,,
00:09:36,00:09:36,0.001226,,,,
00:09:38,00:09:38,0.001219,,,,
00:09:40,00:09:40,0.001221,,,,
00:09:42,00:09:42,0.001215,,,,
00:09:44,00:09:44,0.001228,,,,
00:09:46,00:09:46,0.001237,,,,
00:09:48,00:09:48,0.001234,,,,
00:09:50,00:09:50,0.001232,,,,
00:09:52,00:09:52,0.001221,,,,
00:09:54,00:09:54,0.001222,,,,
00:09:56,00:09:56,0.001225,,,,
00:09:58,00:09:58,0.001239,,,,
00:10:00,00:10:00,0.001226,,,,
00:10:02,00:10:02,0.001218,,,,
00:10:04,00:10:04,0.001237,,,,
00:10:06,00:10:06,0.001226,,,,
00:10:08,00:10:08,0.001224,,,,
00:10:10,00:10:10,0.001232,,,,
00:10:12,00:10:12,0.001233,,,,
00:10:14,00:10:14,0.001221,,,,
00:10:16,00:10:16,0.001224,,,,
00:10:18,00:10:18,0.001239,,,,
00:10:20,00:10:20,0.001228,,,,
00:10:22,00:10:22,0.001223,,,,
00:10:24,00:10:24,0.001245,,,,
00:10:26,00:10:26,0.001233,,,,
00:10:28,00:10:28,0.001233,,,,
00:10:30,00:10:30,0.001231,,,,
00:10:32,00:10:32,0.001226,,,,
00:10:34,00:10:34,0.001237,,,,
00:10:36,00:10:36,0.001231,,,,
00:10:38,00:10:38,0.001223,,,,
00:10:40,00:10:40,0.001235,,,,
00:10:42,00:10:42,0.001246,,,,
00:10:44,00:10:44,0.001233,,,,
00:10:46,00:10:46,0.001228,,,,
00:10:48,00:10:48,0.00123,,,,
00:10:50,00:10:50,0.001231,,,,
00:10:52,00:10:52,0.001231,,,,
00:10:54,00:10:54,0.001243,,,,
00:10:56,00:10:56,0.00123,,,,
00:10:58,00:10:58,0.001237,,,,
00:11:00,00:11:00,0.00124,,,,
00:11:02,00:11:02,0.001228,,,,
00:11:04,00:11:04,0.001241,,,,
00:11:06,00:11:06,0.001231,,,,
00:11:08,00:11:08,0.001236,,,,
00:11:10,00:11:10,0.001239,,,,
00:11:12,00:11:12,0.001246,,,,
00:11:14,00:11:14,0.001242,,,,
00:11:16,00:11:16,0.001247,,,,
00:11:18,00:11:18,0.001242,,,,
00:11:20,00:11:20,0.001239,,,,
00:11:22,00:11:22,0.001244,,,,
00:11:24,00:11:24,0.001256,,,,
00:11:26,00:11:26,0.001243,,,,
00:11:28,00:11:28,0.001244,,,,
00:11:30,00:11:30,0.001252,,,,
00:11:32,00:11:32,0.001238,,,,
00:11:34,00:11:34,0.001252,,,,
00:11:36,00:11:36,0.001244,,,,
00:11:38,00:11:38,0.001249,,,,
00:11:40,00:11:40,0.001241,,,,
00:11:42,00:11:42,0.001256,,,,
00:11:44,00:11:44,0.001239,,,,
00:11:46,00:11:46,0.001252,,,,
00:11:48,00:11:48,0.001242,,,,
00:11:50,00:11:50,0.00125,,,,
00:11:52,00:11:52,0.001247,,,,
00:11:54,00:11:54,0.001253,,,,
00:11:56,00:11:56,0.001241,,,,
00:11:58,00:11:58,0.001253,,,,
00:12:00,00:12:00,0.00125,,,,
00:12:02,00:12:02,0.001244,,,,
00:12:04,00:12:04,0.001245,,,,
00:12:06,00:12:06,0.001255,,,,
00:12:08,00:12:08,0.001243,,,,
00:12:10,00:12:10,0.001263,,,,
00:12:12,00:12:12,0.001246,,,,
00:12:14,00:12:14,0.001257,,,,
00:12:16,00:12:16,0.001245,,,,
00:12:18,00:12:18,0.001261,,,,
00:12:20,00:12:20,0.001244,,,,
00:12:22,00:12:22,0.001263,,,,
00:12:24,00:12:24,0.001251,,,,
00:12:26,00:12:26,0.001252,,,,
00:12:28,00:12:28,0.001266,,,,
00:12:30,00:12:30,0.001249,,,,
00:12:32,00:12:32,0.001251,,,,
00:12:34,00:12:34,0.00126,,,,
00:12:36,00:12:36,0.00125,,,,
00:12:38,00:12:38,0.001261,,,,
00:12:40,00:12:40,0.001254,,,,
00:12:42,00:12:42,0.00126,,,,
00:12:44,00:12:44,0.00126,,,,
00:12:46,00:12:46,0.001252,,,,
00:12:48,00:12:48,0.001255,,,,
00:12:50,00:12:50,0.001259,,,,
00:12:52,00:12:52,0.001254,,,,
00:12:54,00:12:54,0.00126,,,,
00:12:56,00:12:56,0.001261,,,,
00:12:58,00:12:58,0.001263,,,,
00:13:00,00:13:00,0.001261,,,,
00:13:02,00:13:02,0.001267,,,,
00:13:04,00:13:04,0.001265,,,,
00:13:06,00:13:06,0.001262,,,,
00:13:08,00:13:08,0.001273,,,,
00:13:10,00:13:10,0.001254,,,,
00:13:12,00:13:12,0.001276,,,,
00:13:14,00:13:14,0.001259,,,,
00:13:16,00:13:16,0.001258,,,,
00:13:18,00:13:18,0.001268,,,,
00:13:20,00:13:20,0.001259,,,,
00:13:22,00:13:22,0.001261,,,,
00:13:24,00:13:24,0.001272,,,,
00:13:26,00:13:26,0.001261,,,,
00:13:28,00:13:28,0.001264,,,,
00:13:30,00:13:30,0.001271,,,,
00:13:32,00:13:32,0.00127,,,,
00:13:34,00:13:34,0.001265,,,,
00:13:36,00:13:36,0.001269,,,,
00:13:38,00:13:38,0.001272,,,,
00:13:40,00:13:40,0.00126,,,,
00:13:42,00:13:42,0.001274,,,,
00:13:44,00:13:44,0.001267,,,,
00:13:46,00:13:46,0.00127,,,,
00:13:48,00:13:48,0.001274,,,,
00:13:50,00:13:50,0.001263,,,,
00:13:52,00:13:52,0.001275,,,,
00:13:54,00:13:54,0.001269,,,,
00:13:56,00:13:56,0.00126,,,,
00:13:58,00:13:58,0.001269,,,,
00:14:00,00:14:00,0.001272,,,,
00:14:02,00:14:02,0.001275,,,,
00:14:04,00:14:04,0.001276,,,,
00:14:06,00:14:06,0.001269,,,,
00:14:08,00:14:08,0.001267,,,,
00:14:10,00:14:10,0.001277,,,,
00:14:12,00:14:12,0.001276,,,,
00:14:14,00:14:14,0.001273,,,,
00:14:16,00:14:16,0.001265,,,,
00:14:18,00:14:18,0.001274,,,,
00:14:20,00:14:20,0.001269,,,,
00:14:22,00:14:22,0.001287,,,,
00:14:24,00:14:24,0.001266,,,,
00:14:26,00:14:26,0.001281,,,,
00:14:28,00:14:28,0.001275,,,,
00:14:30,00:14:30,0.001269,,,,
00:14:32,00:14:32,0.001282,,,,
00:14:34,00:14:34,0.001281,,,,
00:14:36,00:14:36,0.00128,,,,
00:14:38,00:14:38,0.001269,,,,
00:14:40,00:14:40,0.001276,,,,
00:14:42,00:14:42,0.001284,,,,
00:14:44,00:14:44,0.00129,,,,
00:14:46,00:14:46,0.001277,,,,
00:14:48,00:14:48,0.001274,,,,
00:14:50,00:14:50,0.001287,,,,
00:14:52,00:14:52,0.001282,,,,
00:14:54,00:14:54,0.001274,,,,
00:14:56,00:14:56,0.001285,,,,
00:14:58,00:14:58,0.001282,,,,
00:15:00,00:15:00,0.001288,,,,
00:15:02,00:15:02,0.001284,,,,
00:15:04,00:15:04,0.00128,,,,
00:15:06,00:15:06,0.001293,,,,
00:15:08,00:15:08,0.001292,,,,
00:15:10,00:15:10,0.001283,,,,
00:15:12,00:15:12,0.00127,,,,
00:15:14,00:15:14,0.001292,,,,
00:15:16,00:15:16,0.001289,,,,
00:15:18,00:15:18,0.001279,,,,
00:15:20,00:15:20,0.001296,,,,
00:15:22,00:15:22,0.001286,,,,
00:15:24,00:15:24,0.001294,,,,
00:15:26,00:15:26,0.00128,,,,
00:15:28,00:15:28,0.001288,,,,
00:15:30,00:15:30,0.001288,,,,
00:15:32,00:15:32,0.001286,,,,
00:15:34,00:15:34,0.001297,,,,
00:15:36,00:15:36,0.001293,,,,
00:15:38,00:15:38,0.001287,,,,
00:15:40,00:15:40,0.00129,,,,
00:15:42,00:15:42,0.001305,,,,
00:15:44,00:15:44,0.001287,,,,
00:15:46,00:15:46,0.001282,,,,
00:15:48,00:15:48,0.001295,,,,
00:15:50,00:15:50,0.001296,,,,
00:15:52,00:15:52,0.001288,,,,
00:15:54,00:15:54,0.001302,,,,
00:15:56,00:15:56,0.001294,,,,
00:15:58,00:15:58,0.001294,,,,
00:16:00,00:16:00,0.001295,,,,
00:16:02,00:16:02,0.001291,,,,
00:16:04,00:16:04,0.001292,,,,
00:16:06,00:16:06,0.0013,,,,
00:16:08,00:16:08,0.001291,,,,
00:16:10,00:16:10,0.001297,,,,
00:16:12,00:16:12,0.0013,,,,
00:16:14,00:16:14,0.001292,,,,
00:16:16,00:16:16,0.001305,,,,
00:16:18,00:16:18,0.001294,,,,
00:16:20,00:16:20,0.001306,,,,
00:16:22,00:16:22,0.001295,,,,
00:16:24,00:16:24,0.001295,,,,
00:16:26,00:16:26,0.0013,,,,
00:16:28,00:16:28,0.001307,,,,
00:16:30,00:16:30,0.001287,,,,
00:16:32,00:16:32,0.00129,,,,
00:16:34,00:16:34,0.001301,,,,
00:16:36,00:16:36,0.001299,,,,
00:16:38,00:16:38,0.00129,,,,
00:16:40,00:16:40,0.001288,,,,
00:16:42,00:16:42,0.001289,,,,
00:16:44,00:16:44,0.001289,,,,
00:16:46,00:16:46,0.001296,,,,
00:16:48,00:16:48,0.001297,,,,
00:16:50,00:16:50,0.001317,,,,
00:16:52,00:16:52,0.001313,,,,
00:16:54,00:16:54,0.001314,,,,
00:16:56,00:16:56,0.001318,,,,
00:16:58,00:16:58,0.001316,,,,
00:17:00,00:17:00,0.001313,,,,
00:17:02,00:17:02,0.001301,,,,
00:17:04,00:17:04,0.00131,,,,
00:17:06,00:17:06,0.001303,,,,
00:17:08,00:17:08,0.001305,,,,
00:17:10,00:17:10,0.001306,,,,
00:17:12,00:17:12,0.001301,,,,
00:17:14,00:17:14,0.001305,,,,
00:17:16,00:17:16,0.001315,,,,
00:17:18,00:17:18,0.001315,,,,
00:17:20,00:17:20,0.001315,,,,
00:17:22,00:17:22,0.001309,,,,
00:17:24,00:17:24,0.00131,,,,
00:17:26,00:17:26,0.001303,,,,
00:17:28,00:17:28,0.001312,,,,
00:17:30,00:17:30,0.001318,,,,
00:17:32,00:17:32,0.001318,,,,
00:17:34,00:17:34,0.001308,,,,
00:17:36,00:17:36,0.001299,,,,
00:17:38,00:17:38,0.0013,,,,
00:17:40,00:17:40,0.001305,,,,
00:17:42,00:17:42,0.001303,,,,
00:17:44,00:17:44,0.001302,,,,
00:17:46,00:17:46,0.001308,,,,
00:17:48,00:17:48,0.0013,,,,
00:17:50,00:17:50,0.001311,,,,
00:17:52,00:17:52,0.001323,,,,
00:17:54,00:17:54,0.001321,,,,
00:17:56,00:17:56,0.001311,,,,
00:17:58,00:17:58,0.00131,,,,
00:18:00,00:18:00,0.001308,,,,
00:18:02,00:18:02,0.001315,,,,
00:18:04,00:18:04,0.001321,,,,
00:18:06,00:18:06,0.001322,,,,
00:18:08,00:18:08,0.001316,,,,
00:18:10,00:18:10,0.001317,,,,
00:18:12,00:18:12,0.001305,,,,
00:18:14,00:18:14,0.001308,,,,
00:18:16,00:18:16,0.001313,,,,
00:18:18,00:18:18,0.001323,,,,
00:18:20,00:18:20,0.001326,,,,
00:18:22,00:18:22,0.001323,,,,
00:18:24,00:18:24,0.001315,,,,
00:18:26,00:18:26,0.001312,,,,
00:18:28,00:18:28,0.001314,,,,
00:18:30,00:18:30,0.001319,,,,
00:18:32,00:18:32,0.001327,,,,
00:18:34,00:18:34,0.00132,,,,
00:18:36,00:18:36,0.001318,,,,
00:18:38,00:18:38,0.001322,,,,
00:18:40,00:18:40,0.001329,,,,
00:18:42,00:18:42,0.001327,,,,
00:18:44,00:18:44,0.001314,,,,
00:18:46,00:18:46,0.001323,,,,
00:18:48,00:18:48,0.001322,,,,
00:18:50,00:18:50,0.001327,,,,
00:18:52,00:18:52,0.001319,,,,
00:18:54,00:18:54,0.001315,,,,
00:18:56,00:18:56,0.001327,,,,
00:18:58,00:18:58,0.00133,,,,
00:19:00,00:19:00,0.001338,,,,
00:19:02,00:19:02,0.001331,,,,
00:19:04,00:19:04,0.001317,,,,
00:19:06,00:19:06,0.001321,,,,
00:19:08,00:19:08,0.001331,,,,
00:19:10,00:19:10,0.001321,,,,
00:19:12,00:19:12,0.001327,,,,
00:19:14,00:19:14,0.001326,,,,
00:19:16,00:19:16,0.00133,,,,
00:19:18,00:19:18,0.001331,,,,
00:19:20,00:19:20,0.001335,,,,
00:19:22,00:19:22,0.001336,,,,
00:19:24,00:19:24,0.001327,,,,
00:19:26,00:19:26,0.001334,,,,
00:19:28,00:19:28,0.001324,,,,
00:19:30,00:19:30,0.001334,,,,
00:19:32,00:19:32,0.001324,,,,
00:19:34,00:19:34,0.001327,,,,
00:19:36,00:19:36,0.001337,,,,
00:19:38,00:19:38,0.001332,,,,
00:19:40,00:19:40,0.001336,,,,
00:19:42,00:19:42,0.001329,,,,
00:19:44,00:19:44,0.001344,,,,
00:19:46,00:19:46,0.001326,,,,
00:19:48,00:19:48,0.001331,,,,
00:19:50,00:19:50,0.00133,,,,
00:19:52,00:19:52,0.001335,,,,
00:19:54,00:19:54,0.001329,,,,
00:19:56,00:19:56,0.00134,,,,
00:19:58,00:19:58,0.001331,,,,
00:20:00,00:20:00,0.001335,,,,
00:20:02,00:20:02,0.00134,,,,
00:20:04,00:20:04,0.001337,,,,
00:20:06,00:20:06,0.001343,,,,
00:20:08,00:20:08,0.00134,,,,
00:20:10,00:20:10,0.001336,,,,
00:20:12,00:20:12,0.00134,,,,
00:20:14,00:20:14,0.001337,,,,
00:20:16,00:20:16,0.001343,,,,
00:20:18,00:20:18,0.001338,,,,
00:20:20,00:20:20,0.001331,,,,
00:20:22,00:20:22,0.001347,,,,
00:20:24,00:20:24,0.001343,,,,
00:20:26,00:20:26,0.001341,,,,
00:20:28,00:20:28,0.001345,,,,
00:20:30,00:20:30,0.001338,,,,
00:20:32,00:20:32,0.001338,,,,
00:20:34,00:20:34,0.001338,,,,
00:20:36,00:20:36,0.001339,,,,
00:20:38,00:20:38,0.001348,,,,
00:20:40,00:20:40,0.001342,,,,
00:20:42,00:20:42,0.001358,,,,
00:20:44,00:20:44,0.001336,,,,
00:20:46,00:20:46,0.00135,,,,
00:20:48,00:20:48,0.001345,,,,
00:20:50,00:20:50,0.001351,,,,
00:20:52,00:20:52,0.001348,,,,
00:20:54,00:20:54,0.001349,,,,
00:20:56,00:20:56,0.001338,,,,
00:20:58,00:20:58,0.001351,,,,
00:21:00,00:21:00,0.001351,,,,
00:21:02,00:21:02,0.001348,,,,
00:21:04,00:21:04,0.001347,,,,
00:21:06,00:21:06,0.00135,,,,
00:21:08,00:21:08,0.001358,,,,
00:21:10,00:21:10,0.001347,,,,
00:21:12,00:21:12,0.001344,,,,
00:21:14,00:21:14,0.001353,,,,
00:21:16,00:21:16,0.001352,,,,
00:21:18,00:21:18,0.001343,,,,
00:21:20,00:21:20,0.001349,,,,
00:21:22,00:21:22,0.00136,,,,
00:21:24,00:21:24,0.001357,,,,
00:21:26,00:21:26,0.001349,,,,
00:21:28,00:21:28,0.001345,,,,
00:21:30,00:21:30,0.001363,,,,
00:21:32,00:21:32,0.001351,,,,
00:21:34,00:21:34,0.001363,,,,
00:21:36,00:21:36,0.001349,,,,
00:21:38,00:21:38,0.001351,,,,
00:21:40,00:21:40,0.001352,,,,
00:21:42,00:21:42,0.001351,,,,
00:21:44,00:21:44,0.001358,,,,
00:21:46,00:21:46,0.001357,,,,
00:21:48,00:21:48,0.001351,,,,
00:21:50,00:21:50,0.00135,,,,
00:21:52,00:21:52,0.001355,,,,
00:21:54,00:21:54,0.001366,,,,
00:21:56,00:21:56,0.001366,,,,
00:21:58,00:21:58,0.001359,,,,
00:22:00,00:22:00,0.001354,,,,
00:22:02,00:22:02,0.001354,,,,
00:22:04,00:22:04,0.001357,,,,
00:22:06,00:22:06,0.001368,,,,
00:22:08,00:22:08,0.001353,,,,
00:22:10,00:22:10,0.001361,,,,
